row_id,ID,Site of experiment,Municipality,State,Elevation (m asl),Climate,Year,Storage technology,Tmin (°C),Tmax (°C),Hrmin  (%),Hrmax  (%),Variety,Storage time (days),Storage time (months),GMCI  (%),GTI  (°C),Grain Impurities (%),InsI  (%),FunI  (%),TdamI  (%),GMCF  (%),GTF  (°C),InsF  (%),FunF  (%),Weight_Loss  (%),TdamF  (%),LMWI,LLGBI,AGMI,LMWF,LLGBF,AGMF,source_id,citation,doi_or_url,country,site,latitude,longitude,elevation_m,climate_zone,climate_basis,loss_method,replicate_id,extraction_method,condition_id,site_id
49,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PBO,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.83,26.97,0.8400000000000001,2.68,0.1671220402010871,6.319999999999999,0,0,0,1,1,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),17,1
50,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PBO,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.0,27.43,0.8383233532934133,2.874251497005988,0.1951252360903123,5.508982035928141,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),17,1
51,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PBO,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,8.5,27.57,1.16,3.16,0.2619621202565623,5.639999999999999,0,0,0,1,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),17,1
52,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PP_AP,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,11.2,27.0,2.399520095980804,4.539092181563687,0.4645900499074782,9.258148370325946,0,0,0,19,0,1,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),18,1
53,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PP_AP,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,11.9,26.8,1.919616076784643,4.259148170365927,0.3785091401109634,8.418316336732662,0,0,0,1,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),18,1
54,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,SPB,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.2,27.5,1.359456217512995,4.758096761295482,0.2628768586215396,7.536985205917627,0,0,0,3,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),19,1
55,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,SPB,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,11.6,27.5,1.419432227109156,4.218312674930028,0.2272329629953635,7.477009196321468,0,0,0,0,1,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),19,1
56,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,SPB,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,11.1,26.5,0.8396641343462616,4.718112754898041,0.2073902401277955,7.217113154738111,0,0,0,1,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),19,1
57,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HBT,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,11.0,27.2,1.079568172730908,3.318672530987606,0.2756199594031504,6.117552978808487,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),20,1
58,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HBT,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.8,27.2,0.4199160167966407,3.259348130373925,0.2070724786342935,4.759048190361933,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),20,1
59,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HBT,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.5,27.1,0.7798440311937612,2.559488102379524,0.125219862397064,4.759048190361947,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),20,1
60,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HMS,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.7,26.8,1.72,5.56,0.2699114855767125,10.01999999999999,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),21,1
61,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HMS,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.8,26.6,2.538984406237505,5.777688924430228,0.6205499792895894,10.01599360255896,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),21,1
62,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HMS,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.6,26.8,2.179128348660536,6.637345061975211,0.790593058399311,11.19552179128349,0,0,0,0,1,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),21,1
63,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PBO,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.5,26.5,1.359728054389122,4.719056188762248,0.1603725474407495,8.938212357528489,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),22,1
64,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PBO,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.8,26.3,1.839632073585283,3.999200159968006,0.2053334965392919,7.858428314337131,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),22,1
65,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PBO,20.17324116743472,30.40981566820276,56.05299539170507,94.5136712749616,Hybrid,180,6,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.2,26.1,1.159768046390722,4.599080183963207,0.1925599542564998,7.69846030793842,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),22,1
66,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,HMS,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,10.6,29.4,0.3399999999999999,0.3399999999999999,0.1729270990149341,2.279999999999999,3,1,0,0,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),23,2
67,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,HMS,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,10.6,29.7,0.16,0.19,0.143192933894215,1.649999999999987,3,1,0,1,1,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),23,2
68,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,HMS,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,10.73,28.06,0.27,0.26,0.079090925756667,2.099999999999998,3,1,0,1,1,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),23,2
69,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,PP_SL,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,8.43,32.36,0.83,0.47,0.1562991514961462,2.9799999999999893,3,1,0,6,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),24,2
70,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,PP_SL,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,8.63,33.3,0.4599999999999999,0.4099999999999999,0.1903721969638976,2.1600000000000064,3,1,0,9,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),24,2
71,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,PP_SL,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,7,33.9,0.37,0.2299999999999999,0.0867536155683261,1.7200000000000046,3,1,0,1,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),24,2
72,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,HBT,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,10.86,33.23,0.21,0.12,0.0553653197574977,1.4400000000000028,3,1,0,0,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),25,2
73,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,HBT,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,10.5,33.53,0.2799999999999999,0.1699999999999999,0.0087675748121655,1.870000000000009,3,1,0,0,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),25,2
74,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,HBT,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,11.06,33.36,0.26,0.18,0.0779182677568151,1.6800000000000057,3,1,0,0,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),25,2
75,4,"San Pedro Pochutla, OAX",San Pedro Pochutla ,Oaxaca,202,Tropical subhumid,2017,PP_AP,20.003817204301075,28.17467741935484,45.95483870967742,81.96612903225807,Hybrid,30,1,12.763333333333334,29.773333333333337,0.13,0.4666666666666666,0.2066666666666666,2.0499999999999927,10.13,29.93,0.27,0.2299999999999999,0.0168596387607142,1.370000000000008,3,1,0,1,0,0,SRC-CIMMYT-CTRL-SUBHUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Pedro Pochutla, Oaxaca",15.744,-96.466,202,Aw,"Beck et al. 2018 Köppen 1 km at site coords (~15.74N, 96.47W); CIMMYT label Tropical subhumid",as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,direct from DataControlled sheet of original XLSX (hdl:11529/10548494 / DOI 10.17632/fmtgzw5mmp.1),26,2
